Max_depth,Max_features,#_estimators,Accuracy,Sensitivity,Specificity,F1-score,MCC
16,0.3,5,0.7960119190145529,0.802346999405823,0.7894830659536543,0.7976586820351729,0.5948542872640292
16,0.3,10,0.8039652450758684,0.7744206773618538,0.8337195484254308,0.7979707389233512,0.6116360253697379
16,0.3,20,0.8105011927882867,0.8073677956030897,0.8135472370766488,0.8097806660603065,0.6245466111741423
16,0.3,30,0.8170222860740859,0.8203802733214499,0.8135769459298872,0.8174679627626107,0.637397724849295
16,0.4,5,0.7883388316882609,0.8069815805109922,0.7693701723113487,0.792018317626967,0.5812005414622923
16,0.4,10,0.8004445242592739,0.7783422459893048,0.8226381461675579,0.7958017927201185,0.6050132001652117
16,0.4,20,0.8070472060375483,0.802346999405823,0.8117349970291147,0.8062729812531629,0.617462730435818
16,0.4,30,0.8085253323400822,0.8102792632204396,0.8066547831253712,0.8091985093604109,0.6208136007967241
16,0.5,5,0.7879681361463625,0.7940582293523469,0.7813428401663697,0.7883610559531539,0.5796194779115424
16,0.5,10,0.8064607887478826,0.7892453951277482,0.8236779560308974,0.8034198824764213,0.6157715775585112
16,0.5,20,0.8045148588607763,0.8052287581699348,0.8036838978015449,0.8049562812584967,0.6114846711246585
16,0.5,30,0.8095505094846622,0.8152703505644684,0.8036244800950684,0.8112114647079457,0.6212179242414835
16,0.6,5,0.7919566605475298,0.8001485442661913,0.783511586452763,0.7936108892502208,0.5875282165224435
16,0.6,10,0.7999250627433243,0.7792632204396911,0.8207070707070706,0.7959379463344654,0.6035736868046024
16,0.6,20,0.8079759402630341,0.8081996434937612,0.807635175282234,0.8086301226410688,0.6183598401144687
16,0.6,30,0.8090084337669939,0.8161616161616161,0.8016339869281047,0.8106902701921479,0.6205671541517181
16,0.7,5,0.7964276212520286,0.8020796197266785,0.7905822935234701,0.7981133001461665,0.5967272400791311
16,0.7,10,0.7939691027926322,0.7704396910279264,0.8177361853832442,0.789203940188559,0.5919902172901105
16,0.7,20,0.8044935749062176,0.8002970885323828,0.8085264408793821,0.8039572899274261,0.6121919801371097
16,0.7,30,0.8084661363414655,0.8071301247771836,0.8096256684491979,0.808256082860744,0.6197699600416443
16,None,5,0.7944076409396866,0.7931372549019607,0.7955733808674984,0.7945436153356121,0.5913103493697947
16,None,10,0.8019153342024281,0.7732323232323233,0.8307783719548425,0.7961611289221766,0.6073266335102233
16,None,20,0.8054205354688234,0.7961675579322639,0.8145870469399882,0.8038129079723554,0.6133503390660707
16,None,30,0.8124763881129115,0.8091800356506239,0.8155971479500893,0.812237035867356,0.627814466520333
None,auto,5,0.7960119190145529,0.802346999405823,0.7894830659536543,0.7976586820351729,0.5948542872640292
None,auto,10,0.8039652450758684,0.7744206773618538,0.8337195484254308,0.7979707389233512,0.6116360253697379
